Fetched_Timestamp,Forecast_Target_WIB,City,Weather_Main,Weather_Desc,Temp_C,Feels_Like_C,Humidity_Pct,Pressure_hPa,Wind_Speed_ms,Pop_Rain_Prob,Clouds_Pct,Visibility_m
2026-09-23 16:16:12,2026-09-27 22:00:00,Pekanbaru,Rain,moderate rain,23.92,24.9,97,1013,1.44,1.0,100,10000
2026-09-23 16:16:12,2026-09-28 01:00:00,Pekanbaru,Rain,moderate rain,23.24,24.2,99,1012,1.35,1.0,100,8840
2026-09-23 16:16:12,2026-09-28 04:00:00,Pekanbaru,Rain,light rain,22.98,23.92,99,1012,1.93,0.95,100,10000
2026-09-23 16:16:12,2026-09-28 07:00:00,Pekanbaru,Rain,light rain,22.97,23.91,99,1013,1.37,0.95,100,10000
2026-09-23 16:16:12,2026-09-28 10:00:00,Pekanbaru,Clouds,overcast clouds,24.22,25.18,95,1015,1.5,0.0,100,10000
2026-09-23 16:16:12,2026-09-28 13:00:00,Pekanbaru,Clouds,overcast clouds,28.72,32.13,70,1012,2.14,0.0,98,10000
2026-09-23 16:16:12,2026-09-28 16:00:00,Pekanbaru,Clouds,scattered clouds,29.41,32.84,66,1010,2.22,0.0,45,10000
2026-09-23 17:00:38,2026-09-23 19:00:00,Pekanbaru,Clouds,overcast clouds,31.43,36.05,61,1006,1.01,0.0,99,10000
2026-09-23 17:00:38,2026-09-23 22:00:00,Pekanbaru,Rain,light rain,27.66,31.4,81,1010,0.23,1.0,100,3680
2026-09-23 17:00:38,2026-09-24 01:00:00,Pekanbaru,Rain,moderate rain,24.09,25.11,98,1011,1.21,1.0,100,10000
2026-09-23 17:00:38,2026-09-24 04:00:00,Pekanbaru,Rain,light rain,23.63,24.63,99,1010,1.1,1.0,100,10000
2026-09-23 17:00:38,2026-09-24 07:00:00,Pekanbaru,Rain,light rain,24.44,25.47,97,1012,1.23,1.0,97,10000
2026-09-23 17:00:38,2026-09-24 10:00:00,Pekanbaru,Rain,light rain,29.54,34.16,71,1013,1.41,0.48,99,10000
2026-09-23 17:00:38,2026-09-24 13:00:00,Pekanbaru,Rain,moderate rain,28.52,34.21,84,1011,1.66,1.0,91,10000
2026-09-23 17:00:38,2026-09-24 16:00:00,Pekanbaru,Rain,moderate rain,28.29,33.91,86,1009,1.09,1.0,100,10000
2026-09-23 17:00:38,2026-09-24 19:00:00,Pekanbaru,Rain,light rain,25.03,26.1,96,1012,1.4,1.0,95,10000
2026-09-23 17:00:38,2026-09-24 22:00:00,Pekanbaru,Rain,moderate rain,24.33,25.38,98,1014,0.61,1.0,100,10000
2026-09-23 17:00:38,2026-09-25 01:00:00,Pekanbaru,Rain,light rain,24.22,25.28,99,1012,0.66,1.0,100,10000
2026-09-23 17:00:38,2026-09-25 04:00:00,Pekanbaru,Rain,light rain,23.8,24.82,99,1011,0.57,0.72,100,10000
2026-09-23 17:00:38,2026-09-25 07:00:00,Pekanbaru,Clouds,overcast clouds,23.79,24.78,98,1013,0.41,0.43,100,10000
2026-09-23 17:00:38,2026-09-25 10:00:00,Pekanbaru,Clouds,overcast clouds,28.29,32.67,79,1014,0.9,0.0,99,10000
2026-09-23 17:00:38,2026-09-25 13:00:00,Pekanbaru,Rain,light rain,30.92,37.09,69,1011,1.13,0.75,98,10000
2026-09-23 17:00:38,2026-09-25 16:00:00,Pekanbaru,Rain,light rain,29.14,35.13,80,1009,0.89,1.0,85,8038
2026-09-23 17:00:38,2026-09-25 19:00:00,Pekanbaru,Rain,light rain,25.2,26.18,92,1011,0.8,1.0,69,10000
2026-09-23 17:00:38,2026-09-25 22:00:00,Pekanbaru,Rain,moderate rain,23.69,24.65,97,1013,0.69,1.0,37,7086
2026-09-23 17:00:38,2026-09-26 01:00:00,Pekanbaru,Rain,moderate rain,23.28,24.25,99,1011,0.82,1.0,44,10000
2026-09-23 17:00:38,2026-09-26 04:00:00,Pekanbaru,Rain,moderate rain,23.3,24.27,99,1011,0.43,1.0,88,10000
2026-09-23 17:00:38,2026-09-26 07:00:00,Pekanbaru,Rain,moderate rain,23.76,24.75,98,1013,0.6,1.0,90,10000
2026-09-23 17:00:38,2026-09-26 10:00:00,Pekanbaru,Rain,moderate rain,26.7,29.56,86,1014,1.81,1.0,100,10000
2026-09-23 17:00:38,2026-09-26 13:00:00,Pekanbaru,Rain,light rain,31.76,36.23,59,1011,0.97,0.99,100,10000
2026-09-23 17:00:38,2026-09-26 16:00:00,Pekanbaru,Rain,light rain,29.34,34.11,73,1009,0.96,0.89,100,10000
2026-09-23 17:00:38,2026-09-26 19:00:00,Pekanbaru,Rain,light rain,24.32,25.34,97,1011,1.13,1.0,100,10000
2026-09-23 17:00:38,2026-09-26 22:00:00,Pekanbaru,Rain,light rain,23.57,24.49,96,1012,0.61,0.61,100,10000
2026-09-23 17:00:38,2026-09-27 01:00:00,Pekanbaru,Rain,moderate rain,23.06,23.98,98,1011,0.41,1.0,100,10000
2026-09-23 17:00:38,2026-09-27 04:00:00,Pekanbaru,Rain,moderate rain,22.7,23.61,99,1010,0.21,1.0,100,10000
2026-09-23 17:00:38,2026-09-27 07:00:00,Pekanbaru,Rain,light rain,23.49,24.45,98,1012,0.46,1.0,100,10000
2026-09-23 17:00:38,2026-09-27 10:00:00,Pekanbaru,Clouds,overcast clouds,27.84,31.7,80,1013,0.69,0.06,100,10000
2026-09-23 17:00:38,2026-09-27 13:00:00,Pekanbaru,Rain,moderate rain,28.69,34.29,82,1011,1.19,1.0,100,5115
2026-09-23 17:00:38,2026-09-27 16:00:00,Pekanbaru,Rain,moderate rain,28.38,32.89,79,1009,0.73,1.0,99,10000
2026-09-23 17:00:38,2026-09-27 19:00:00,Pekanbaru,Rain,moderate rain,24.52,25.51,95,1011,0.63,1.0,99,1373
2026-09-23 17:00:38,2026-09-27 22:00:00,Pekanbaru,Rain,moderate rain,23.92,24.9,97,1013,1.44,1.0,100,10000
2026-09-23 17:00:38,2026-09-28 01:00:00,Pekanbaru,Rain,moderate rain,23.24,24.2,99,1012,1.35,1.0,100,8840
2026-09-23 17:00:38,2026-09-28 04:00:00,Pekanbaru,Rain,light rain,22.98,23.92,99,1012,1.93,0.95,100,10000
2026-09-23 17:00:38,2026-09-28 07:00:00,Pekanbaru,Rain,light rain,22.97,23.91,99,1013,1.37,0.95,100,10000
2026-09-23 17:00:38,2026-09-28 10:00:00,Pekanbaru,Clouds,overcast clouds,24.22,25.18,95,1015,1.5,0.0,100,10000
2026-09-23 17:00:38,2026-09-28 13:00:00,Pekanbaru,Clouds,overcast clouds,28.72,32.13,70,1012,2.14,0.0,98,10000
2026-09-23 17:00:38,2026-09-28 16:00:00,Pekanbaru,Clouds,scattered clouds,29.41,32.84,66,1010,2.22,0.0,45,10000
